[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,244306924,bad
-8.984375,-38.28125,3,73446710,good
-8.984375,-38.28125,3,5929500,bad
-8.984375,-38.28125,3,102672956,bad
-8.984375,-38.28125,3,142074254,bad
-8.984375,-38.28125,3,46731835,good
-8.984375,-38.28125,3,25618349,bad
-8.984375,-38.28125,3,248405325,good
-8.984375,-38.28125,3,123409473,good
-8.984375,-38.28125,3,233193103,good
-8.984375,-38.28125,3,179641271,good
-8.984375,-38.28125,3,243049206,good
-8.984375,-38.28125,3,75762075,good
-8.984375,-38.28125,3,248387317,bad
-8.984375,-38.28125,3,49766430,good
-8.984375,-38.28125,3,33914054,good
-8.984375,-38.28125,3,162963540,good
-8.984375,-38.28125,3,95984652,good
-8.984375,-38.28125,3,232199464,bad
-8.984375,-38.28125,3,35419347,good
-8.984375,-38.28125,3,85877734,bad
-8.984375,-38.28125,3,20782887,good
-8.984375,-38.28125,3,224305697,good
-8.984375,-38.28125,3,246904938,bad
-8.984375,-38.28125,3,45072833,good
-8.984375,-38.28125,3,230604430,good
-8.984375,-38.28125,3,36857952,good
-8.984375,-38.28125,3,175460736,bad
-8.984375,-38.28125,3,196628814,good
-8.984375,-38.28125,3,222383909,bad
-8.984375,-38.28125,3,40252113,good
-8.984375,-38.28125,3,218722376,good
-8.984375,-38.28125,3,61936772,good
-8.984375,-38.28125,3,194539175,good
-8.984375,-38.28125,3,9948583,good
-8.984375,-38.28125,3,160990789,good
-8.984375,-38.28125,3,212136235,good
-8.984375,-38.28125,3,85709947,good
-8.984375,-38.28125,3,59681147,good
-8.984375,-38.28125,3,79616599,good
-8.984375,-38.28125,3,199730596,good
-8.984375,-38.28125,3,95963367,good
-8.984375,-38.28125,3,87722353,good
-8.984375,-38.28125,3,17746121,good
-8.984375,-38.28125,3,139600949,good
-8.984375,-38.28125,3,241623864,good
-8.984375,-38.28125,3,30600063,good
-8.984375,-38.28125,3,246021136,good
-8.984375,-38.28125,3,193644897,good
-8.984375,-38.28125,3,163619898,good
-8.984375,-38.28125,3,93428057,good
-8.984375,-38.28125,3,116650897,good
-8.984375,-38.28125,3,42879292,good
-8.984375,-38.28125,3,42166968,good
-8.984375,-38.28125,3,68428063,bad
-8.984375,-38.28125,3,208999745,good
-8.984375,-38.28125,3,39932818,good
-8.984375,-38.28125,3,115756187,good
-8.984375,-38.28125,3,195365815,good
-8.984375,-38.28125,3,209971037,bad
-8.984375,-38.28125,3,34965810,good
-8.984375,-38.28125,3,26783447,good
-8.984375,-38.28125,3,143468956,bad
-8.984375,-38.28125,3,119509283,good
-8.984375,-38.28125,3,22050650,good
-8.984375,-38.28125,3,78694044,good
-8.984375,-38.28125,3,248310927,good
-8.984375,-38.28125,3,47428235,good
-8.984375,-38.28125,3,90451704,good
-8.984375,-38.28125,3,201167059,good
-8.984375,-38.28125,3,53399282,good
-8.984375,-38.28125,3,29262128,bad
-8.984375,-38.28125,3,27314581,bad
-8.984375,-38.28125,3,30696841,good
-8.984375,-38.28125,3,149210714,good
-8.984375,-38.28125,3,211105802,good
-8.984375,-38.28125,3,197614390,good
-8.984375,-38.28125,3,47696775,good
-8.984375,-38.28125,3,221480084,good
-8.984375,-38.28125,3,45831536,good
-8.984375,-38.28125,3,150183723,good
-8.984375,-38.28125,3,171691146,good
-8.984375,-38.28125,3,87714454,good
-8.984375,-38.28125,3,79296693,good
-8.984375,-38.28125,3,236733499,good
-8.984375,-38.28125,3,65028960,good
-8.984375,-38.28125,3,197608195,good
-8.984375,-38.28125,3,134325654,good
-8.984375,-38.28125,3,128550969,good
-8.984375,-38.28125,3,29784936,good
-8.984375,-38.28125,3,151086052,good
-8.984375,-38.28125,3,192807996,good
-8.984375,-38.28125,3,251269517,good
-8.984375,-38.28125,3,22273028,good
-8.984375,-38.28125,3,36907901,bad
-8.984375,-38.28125,3,71218135,good
-8.984375,-38.28125,3,60503789,good
-8.984375,-38.28125,3,87735481,good
-8.984375,-38.28125,3,58528549,good
-8.984375,-38.28125,3,109473887,good
-8.984375,-38.28125,3,46680150,good
-8.984375,-38.28125,3,45355182,good
-8.984375,-38.28125,3,36246073,good
-8.984375,-38.28125,3,204562176,bad
-8.984375,-38.28125,3,236446332,good
-8.984375,-38.28125,3,16333475,good
-8.984375,-38.28125,3,186519920,bad
-8.984375,-38.28125,3,240711121,bad
-8.984375,-38.28125,3,154265477,good
-8.984375,-38.28125,3,111355945,good
-8.984375,-38.28125,3,218608927,bad
-8.984375,-38.28125,3,234384717,bad
-8.984375,-38.28125,3,199738920,good
-8.984375,-38.28125,3,185789100,good
-8.984375,-38.28125,3,151393778,good
-8.984375,-38.28125,3,190595756,bad
-8.984375,-38.28125,3,262867445,good
-8.984375,-38.28125,3,233151115,good
-8.984375,-38.28125,3,98394200,good
-8.984375,-38.28125,3,197166948,good
-8.984375,-38.28125,3,226560234,good
-8.984375,-38.28125,3,209292137,good
-8.984375,-38.28125,3,141731161,good
-8.984375,-38.28125,3,50322642,good
-8.984375,-38.28125,3,82897546,good
-8.984375,-38.28125,3,71433645,good
-8.984375,-38.28125,3,182570533,good
-8.984375,-38.28125,3,127741291,good
-8.984375,-38.28125,3,223612365,good
-8.984375,-38.28125,3,34330113,good
-8.984375,-38.28125,3,225207795,good
-8.984375,-38.28125,3,224905451,good
-8.984375,-38.28125,3,74323510,good
-8.984375,-38.28125,3,134203036,bad
-8.984375,-38.28125,3,271967076,good
-8.984375,-38.28125,3,143253625,good
-8.984375,-38.28125,3,211748445,good
-8.984375,-38.28125,3,251481954,good
-8.984375,-38.28125,3,137400336,bad
-8.984375,-38.28125,3,155230911,bad
-8.984375,-38.28125,3,116766185,bad
-8.984375,-38.28125,3,282665866,good
-8.984375,-38.28125,3,104866237,good
-8.984375,-38.28125,3,205816027,bad
-8.984375,-38.28125,3,72363087,good
-8.984375,-38.28125,3,221425011,good
-8.984375,-38.28125,3,131200150,good
-8.984375,-38.28125,3,173795095,good
-8.984375,-38.28125,3,127734154,good
-8.984375,-38.28125,3,33357282,good
-8.984375,-38.28125,3,78168126,good
-8.984375,-38.28125,3,105783647,good
-8.984375,-38.28125,3,8605066,good
-8.984375,-38.28125,3,9381945,good
-8.984375,-38.28125,3,233255054,good
-8.984375,-38.28125,3,99719956,good
-8.984375,-38.28125,3,135990578,good
-8.984375,-38.28125,3,79480428,good
-8.984375,-38.28125,3,93159094,good
-8.984375,-38.28125,3,100686120,good
-8.984375,-38.28125,3,187620807,good
-8.984375,-38.28125,3,7420268,good
-8.984375,-38.28125,3,166813777,good
-8.984375,-38.28125,3,38447074,good
-8.984375,-38.28125,3,222871968,good
-8.984375,-38.28125,3,184790719,good
-8.984375,-38.28125,3,3885194,good
-8.984375,-38.28125,3,21397412,bad
-8.984375,-38.28125,3,99135411,good
-8.984375,-38.28125,3,120504681,good
-8.984375,-38.28125,3,155670264,good
-8.984375,-38.28125,3,34199625,bad
-8.984375,-38.28125,3,228452985,good
-8.984375,-38.28125,3,151424538,good
-8.984375,-38.28125,3,169190315,good
-8.984375,-38.28125,3,155344687,good
-8.984375,-38.28125,3,235461702,good
-8.984375,-38.28125,3,29001856,good
-8.984375,-38.28125,3,100050561,good
-8.984375,-38.28125,3,134853387,good
-8.984375,-38.28125,3,10630786,bad
-8.984375,-38.28125,3,197954912,bad
-8.984375,-38.28125,3,192272882,good
-8.984375,-38.28125,3,28528744,good
-8.984375,-38.28125,3,85844040,good
-8.984375,-38.28125,3,174536869,good
-8.984375,-38.28125,3,27414390,good
-8.984375,-38.28125,3,127952500,good
-8.984375,-38.28125,3,226377964,good
-8.984375,-38.28125,3,45565207,good
-8.984375,-38.28125,3,173457029,good
-8.984375,-38.28125,3,63287721,good
-8.984375,-38.28125,3,127996199,good
-8.984375,-38.28125,3,98028429,good
-8.984375,-38.28125,3,154722837,good
-8.984375,-38.28125,3,92953048,good
-8.984375,-38.28125,3,250365564,bad
-8.984375,-38.28125,3,199578665,good
-8.984375,-38.28125,3,202232776,good
-8.984375,-38.28125,3,216920906,good
-8.984375,-38.28125,3,115300362,bad
-8.984375,-38.28125,3,201280816,good
-8.984375,-38.28125,3,199361245,good
-8.984375,-38.28125,3,168761497,bad
-8.984375,-38.28125,3,20713132,good
-8.984375,-38.28125,3,197167251,bad
-8.984375,-38.28125,3,75535881,good
-8.984375,-38.28125,3,249323342,good
-8.984375,-38.28125,3,190568046,good
-8.984375,-38.28125,3,177973761,good
-8.984375,-38.28125,3,239063417,good
-8.984375,-38.28125,3,174672316,good
-8.984375,-38.28125,3,84054543,bad
-8.984375,-38.28125,3,32719584,good
-8.984375,-38.28125,3,8711075,good
-8.984375,-38.28125,3,62442402,good
-8.984375,-38.28125,3,136881779,good
-8.984375,-38.28125,3,96769728,good
-8.984375,-38.28125,3,129813860,bad
-8.984375,-38.28125,3,196722557,good
-8.984375,-38.28125,3,127774749,good
-8.984375,-38.28125,3,150725733,good
-8.984375,-38.28125,3,46473454,bad
-8.984375,-38.28125,3,161991392,good
-8.984375,-38.28125,3,37444886,good
-8.984375,-38.28125,3,173686946,bad
-8.984375,-38.28125,3,143054794,good
-8.984375,-38.28125,3,210968469,good
-8.984375,-38.28125,3,6103432,good
-8.984375,-38.28125,3,210244127,good
-8.984375,-38.28125,3,118348509,good
-8.984375,-38.28125,3,199027273,good
-8.984375,-38.28125,3,77259670,good
-8.984375,-38.28125,3,156781334,good
-8.984375,-38.28125,3,183738612,good
-8.984375,-38.28125,3,70007751,good
-8.984375,-38.28125,3,121949844,good
-8.984375,-38.28125,3,225870713,good
-8.984375,-38.28125,3,79579951,good
-8.984375,-38.28125,3,77733919,good
-8.984375,-38.28125,3,108202092,good
-8.984375,-38.28125,3,230876577,good
-8.984375,-38.28125,3,133468863,good
-8.984375,-38.28125,3,120025679,good
-8.984375,-38.28125,3,176238819,good
-8.984375,-38.28125,3,168900514,good
-8.984375,-38.28125,3,23916097,good
-8.984375,-38.28125,3,134014493,good
-8.984375,-38.28125,3,241078103,bad
-8.984375,-38.28125,3,235572253,good
-8.984375,-38.28125,3,91543173,good
-8.984375,-38.28125,3,36456737,good
-8.984375,-38.28125,3,155260397,good
-8.984375,-38.28125,3,197718928,good
-8.984375,-38.28125,3,29033389,good
-8.984375,-38.28125,3,97004571,good
-8.984375,-38.28125,3,192651360,good
-8.984375,-38.28125,3,161185169,good
-8.984375,-38.28125,3,179030909,good
-8.984375,-38.28125,3,122523058,good
-8.984375,-38.28125,3,97102001,good
-8.984375,-38.28125,3,126172817,good
-8.984375,-38.28125,3,153796382,bad
-8.984375,-38.28125,3,205956923,bad
-8.984375,-38.28125,3,109091241,good
-8.984375,-38.28125,3,146734489,good
-8.984375,-38.28125,3,140469209,good
-8.984375,-38.28125,3,190411874,good
-8.984375,-38.28125,3,158400341,good
-8.984375,-38.28125,3,46637065,good
-8.984375,-38.28125,3,209917219,good
-8.984375,-38.28125,3,39219455,good
-8.984375,-38.28125,3,135352652,good
-8.984375,-38.28125,3,220985230,bad
-8.984375,-38.28125,3,18521834,good
-8.984375,-38.28125,3,23754332,good
-8.984375,-38.28125,3,147155884,good
-8.984375,-38.28125,3,212892723,good
-8.984375,-38.28125,3,178578059,good
-8.984375,-38.28125,3,203765935,good
-8.984375,-38.28125,3,83589302,good
-8.984375,-38.28125,3,58426441,good
-8.984375,-38.28125,3,39551369,good
-8.984375,-38.28125,3,170733143,good
-8.984375,-38.28125,3,107584190,bad
-8.984375,-38.28125,3,136053687,bad
-8.984375,-38.28125,3,105926390,good
-8.984375,-38.28125,3,31050396,good
-8.984375,-38.28125,3,3746506,good
-8.984375,-38.28125,3,9822733,bad
-8.984375,-38.28125,3,237889029,good
-8.984375,-38.28125,3,192876804,good
-8.984375,-38.28125,3,222538419,good
-8.984375,-38.28125,3,56862986,bad
-8.984375,-38.28125,3,169871148,good
-8.984375,-38.28125,3,84368583,good
-8.984375,-38.28125,3,7490106,good
-8.984375,-38.28125,3,1473380,bad
-8.984375,-38.28125,3,8920145,good
-8.984375,-38.28125,3,197999142,good
-8.984375,-38.28125,3,34399477,good
-8.984375,-38.28125,3,154591159,good
-8.984375,-38.28125,3,81177260,good
-8.984375,-38.28125,3,171958743,good
-8.984375,-38.28125,3,83375940,bad
-8.984375,-38.28125,3,5929612,bad
-8.984375,-38.28125,3,23726434,good
-8.984375,-38.28125,3,218118251,bad
-8.984375,-38.28125,3,114574179,good
