[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,123758723,good
-8.984375,-38.28125,3,160706650,good
-8.984375,-38.28125,3,77691076,good
-8.984375,-38.28125,3,213126689,good
-8.984375,-38.28125,3,216468495,good
-8.984375,-38.28125,3,98046112,good
-8.984375,-38.28125,3,76236037,good
-8.984375,-38.28125,3,68069278,good
-8.984375,-38.28125,3,73501510,bad
-8.984375,-38.28125,3,14739855,good
-8.984375,-38.28125,3,42427758,bad
-8.984375,-38.28125,3,74184955,good
-8.984375,-38.28125,3,117200621,good
-8.984375,-38.28125,3,10586830,good
-8.984375,-38.28125,3,138488812,good
-8.984375,-38.28125,3,82487231,good
-8.984375,-38.28125,3,540078,good
-8.984375,-38.28125,3,76985299,bad
-8.984375,-38.28125,3,18459228,bad
-8.984375,-38.28125,3,199604844,good
-8.984375,-38.28125,3,161699357,bad
-8.984375,-38.28125,3,38464423,good
-8.984375,-38.28125,3,91745466,good
-8.984375,-38.28125,3,128019187,good
-8.984375,-38.28125,3,15292201,good
-8.984375,-38.28125,3,63438397,good
-8.984375,-38.28125,3,131012287,bad
-8.984375,-38.28125,3,120784430,bad
-8.984375,-38.28125,3,96562568,good
-8.984375,-38.28125,3,219451774,bad
-8.984375,-38.28125,3,134783632,good
-8.984375,-38.28125,3,13264932,bad
-8.984375,-38.28125,3,80158680,good
-8.984375,-38.28125,3,120204362,bad
-8.984375,-38.28125,3,84274643,good
-8.984375,-38.28125,3,82392893,good
-8.984375,-38.28125,3,208618688,good
-8.984375,-38.28125,3,41548325,good
-8.984375,-38.28125,3,96652898,bad
-8.984375,-38.28125,3,111699002,good
-8.984375,-38.28125,3,18823257,bad
-8.984375,-38.28125,3,63660530,good
-8.984375,-38.28125,3,13990147,good
-8.984375,-38.28125,3,174853036,bad
-8.984375,-38.28125,3,25907054,good
-8.984375,-38.28125,3,35020393,good
-8.984375,-38.28125,3,156402568,good
-8.984375,-38.28125,3,105642170,good
-8.984375,-38.28125,3,139863339,bad
-8.984375,-38.28125,3,3267477,good
-8.984375,-38.28125,3,34877779,good
-8.984375,-38.28125,3,37332674,good
-8.984375,-38.28125,3,179951037,bad
-8.984375,-38.28125,3,21225251,good
-8.984375,-38.28125,3,190460410,bad
-8.984375,-38.28125,3,168933584,bad
-8.984375,-38.28125,3,84245569,bad
-8.984375,-38.28125,3,78179713,good
-8.984375,-38.28125,3,145544969,bad
-8.984375,-38.28125,3,212870011,good
-8.984375,-38.28125,3,12302793,good
-8.984375,-38.28125,3,20407755,good
-8.984375,-38.28125,3,100652501,bad
-8.984375,-38.28125,3,28661176,good
-8.984375,-38.28125,3,30125286,good
-8.984375,-38.28125,3,150949304,bad
-8.984375,-38.28125,3,218857666,good
-8.984375,-38.28125,3,159974401,bad
-8.984375,-38.28125,3,8657051,good
-8.984375,-38.28125,3,30944143,bad
-8.984375,-38.28125,3,189953164,good
-8.984375,-38.28125,3,181688632,bad
-8.984375,-38.28125,3,203846040,good
-8.984375,-38.28125,3,201143310,bad
-8.984375,-38.28125,3,134150934,good
-8.984375,-38.28125,3,15506367,good
-8.984375,-38.28125,3,215642856,good
-8.984375,-38.28125,3,216078672,good
-8.984375,-38.28125,3,19860216,good
-8.984375,-38.28125,3,215787797,good
-8.984375,-38.28125,3,22727968,good
-8.984375,-38.28125,3,53741233,good
-8.984375,-38.28125,3,17742552,bad
-8.984375,-38.28125,3,129138302,good
-8.984375,-38.28125,3,47892199,good
-8.984375,-38.28125,3,203369858,bad
-8.984375,-38.28125,3,105958126,good
-8.984375,-38.28125,3,209649776,good
-8.984375,-38.28125,3,167392147,bad
-8.984375,-38.28125,3,72029055,good
-8.984375,-38.28125,3,200079533,good
-8.984375,-38.28125,3,196431974,bad
-8.984375,-38.28125,3,181429363,good
-8.984375,-38.28125,3,43508286,good
-8.984375,-38.28125,3,103717516,bad
-8.984375,-38.28125,3,186886721,bad
-8.984375,-38.28125,3,98430063,good
-8.984375,-38.28125,3,150412260,good
-8.984375,-38.28125,3,31039193,good
-8.984375,-38.28125,3,16050649,good
-8.984375,-38.28125,3,21538333,good
-8.984375,-38.28125,3,82492120,bad
-8.984375,-38.28125,3,195328083,bad
-8.984375,-38.28125,3,135142674,good
-8.984375,-38.28125,3,144951130,good
-8.984375,-38.28125,3,219271308,good
-8.984375,-38.28125,3,144251294,good
-8.984375,-38.28125,3,54454025,good
-8.984375,-38.28125,3,47141179,good
-8.984375,-38.28125,3,20333740,bad
-8.984375,-38.28125,3,134923653,bad
-8.984375,-38.28125,3,102132281,good
-8.984375,-38.28125,3,26466544,bad
-8.984375,-38.28125,3,195466065,good
-8.984375,-38.28125,3,120263518,good
-8.984375,-38.28125,3,17691103,good
-8.984375,-38.28125,3,164660429,good
-8.984375,-38.28125,3,173935496,good
-8.984375,-38.28125,3,204724369,bad
-8.984375,-38.28125,3,59310457,good
-8.984375,-38.28125,3,102672644,bad
-8.984375,-38.28125,3,48735374,good
-8.984375,-38.28125,3,212271101,good
-8.984375,-38.28125,3,211460051,bad
-8.984375,-38.28125,3,35508688,good
-8.984375,-38.28125,3,134633238,good
-8.984375,-38.28125,3,52235920,good
-8.984375,-38.28125,3,75514943,good
-8.984375,-38.28125,3,128395777,good
-8.984375,-38.28125,3,114757540,good
-8.984375,-38.28125,3,186074330,bad
-8.984375,-38.28125,3,54015586,good
-8.984375,-38.28125,3,17530012,good
-8.984375,-38.28125,3,124185901,good
-8.984375,-38.28125,3,106023540,good
-8.984375,-38.28125,3,37105561,good
-8.984375,-38.28125,3,83785809,good
-8.984375,-38.28125,3,63951488,good
-8.984375,-38.28125,3,92773896,bad
-8.984375,-38.28125,3,47473831,good
-8.984375,-38.28125,3,43405511,good
-8.984375,-38.28125,3,113571169,bad
-8.984375,-38.28125,3,202306752,good
-8.984375,-38.28125,3,10458658,good
-8.984375,-38.28125,3,86889076,good
-8.984375,-38.28125,3,130653805,good
-8.984375,-38.28125,3,211959035,good
-8.984375,-38.28125,3,187955102,good
-8.984375,-38.28125,3,62094015,good
-8.984375,-38.28125,3,197621909,good
-8.984375,-38.28125,3,56144248,good
-8.984375,-38.28125,3,91298491,good
-8.984375,-38.28125,3,73047680,good
-8.984375,-38.28125,3,114338079,good
-8.984375,-38.28125,3,163527433,good
-8.984375,-38.28125,3,221586031,good
-8.984375,-38.28125,3,119652655,good
-8.984375,-38.28125,3,96569834,good
-8.984375,-38.28125,3,14859128,good
-8.984375,-38.28125,3,55170135,good
-8.984375,-38.28125,3,92525183,good
-8.984375,-38.28125,3,168918043,good
-8.984375,-38.28125,3,127714170,good
-8.984375,-38.28125,3,195857105,good
-8.984375,-38.28125,3,12589451,good
-8.984375,-38.28125,3,137608747,bad
-8.984375,-38.28125,3,5879459,bad
-8.984375,-38.28125,3,184209763,bad
-8.984375,-38.28125,3,30440779,bad
-8.984375,-38.28125,3,30931602,bad
-8.984375,-38.28125,3,146066840,good
-8.984375,-38.28125,3,105087145,good
-8.984375,-38.28125,3,70108824,good
-8.984375,-38.28125,3,214874750,good
-8.984375,-38.28125,3,213027577,bad
-8.984375,-38.28125,3,167688129,good
-8.984375,-38.28125,3,39142322,good
-8.984375,-38.28125,3,175851137,bad
-8.984375,-38.28125,3,212178529,good
-8.984375,-38.28125,3,5759087,good
-8.984375,-38.28125,3,96397677,good
-8.984375,-38.28125,3,112310683,good
-8.984375,-38.28125,3,113387056,good
-8.984375,-38.28125,3,68995736,bad
-8.984375,-38.28125,3,84279975,good
-8.984375,-38.28125,3,8405831,good
-8.984375,-38.28125,3,17043073,good
-8.984375,-38.28125,3,115520680,good
-8.984375,-38.28125,3,132378239,bad
-8.984375,-38.28125,3,124496267,good
-8.984375,-38.28125,3,67103501,bad
-8.984375,-38.28125,3,10755034,bad
-8.984375,-38.28125,3,150522104,good
-8.984375,-38.28125,3,208245395,bad
-8.984375,-38.28125,3,71740795,good
-8.984375,-38.28125,3,103509931,good
-8.984375,-38.28125,3,2185502,good
-8.984375,-38.28125,3,114135924,good
-8.984375,-38.28125,3,2602846,bad
-8.984375,-38.28125,3,18079472,good
-8.984375,-38.28125,3,88818863,good
-8.984375,-38.28125,3,58449258,good
-8.984375,-38.28125,3,18972617,good
-8.984375,-38.28125,3,14348736,good
-8.984375,-38.28125,3,204886406,good
-8.984375,-38.28125,3,1341146,good
-8.984375,-38.28125,3,27476220,good
-8.984375,-38.28125,3,10208028,bad
-8.984375,-38.28125,3,130104229,good
-8.984375,-38.28125,3,9593526,bad
-8.984375,-38.28125,3,159236681,good
-8.984375,-38.28125,3,33248850,bad
-8.984375,-38.28125,3,25289230,bad
-8.984375,-38.28125,3,172150261,good
-8.984375,-38.28125,3,168506139,good
-8.984375,-38.28125,3,137697988,good
