[isogeny,scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
1,-8.984375,-38.28125,3,75787,crash
1,-8.984375,-38.28125,3,70345,good
1,-8.984375,-38.28125,3,60708,good
1,-8.984375,-38.28125,3,25416,good
1,-8.984375,-38.28125,3,49227,good
1,-8.984375,-38.28125,3,62404,good
1,-8.984375,-38.28125,3,24998,good
1,-8.984375,-38.28125,3,3809,good
1,-8.984375,-38.28125,3,75096,good
1,-8.984375,-38.28125,3,4482,good
1,-8.984375,-38.28125,3,63169,good
1,-8.984375,-38.28125,3,65640,good
1,-8.984375,-38.28125,3,23425,good
1,-8.984375,-38.28125,3,16421,crash
1,-8.984375,-38.28125,3,13485,good
1,-8.984375,-38.28125,3,722,crash
1,-8.984375,-38.28125,3,77185,good
1,-8.984375,-38.28125,3,17423,good
1,-8.984375,-38.28125,3,40276,good
1,-8.984375,-38.28125,3,10574,good
1,-8.984375,-38.28125,3,65135,crash
1,-8.984375,-38.28125,3,74866,good
1,-8.984375,-38.28125,3,68340,good
1,-8.984375,-38.28125,3,7262,good
1,-8.984375,-38.28125,3,28089,good
1,-8.984375,-38.28125,3,85071,good
1,-8.984375,-38.28125,3,56157,crash
1,-8.984375,-38.28125,3,3542,good
1,-8.984375,-38.28125,3,69683,good
1,-8.984375,-38.28125,3,2888,good
1,-8.984375,-38.28125,3,89280,good
1,-8.984375,-38.28125,3,18798,crash
1,-8.984375,-38.28125,3,39080,good
1,-8.984375,-38.28125,3,81191,good
1,-8.984375,-38.28125,3,20152,good
1,-8.984375,-38.28125,3,85242,bad
1,-8.984375,-38.28125,3,7024,crash
1,-8.984375,-38.28125,3,65626,good
1,-8.984375,-38.28125,3,56094,crash
1,-8.984375,-38.28125,3,33740,crash
1,-8.984375,-38.28125,3,29586,good
1,-8.984375,-38.28125,3,63765,good
1,-8.984375,-38.28125,3,2820,good
1,-8.984375,-38.28125,3,79698,good
1,-8.984375,-38.28125,3,12313,crash
1,-8.984375,-38.28125,3,31939,good
1,-8.984375,-38.28125,3,41462,good
1,-8.984375,-38.28125,3,69515,good
1,-8.984375,-38.28125,3,66061,good
1,-8.984375,-38.28125,3,1258,good
1,-8.984375,-38.28125,3,74884,good
1,-8.984375,-38.28125,3,58903,good
1,-8.984375,-38.28125,3,44555,good
1,-8.984375,-38.28125,3,85584,good
1,-8.984375,-38.28125,3,28894,crash
1,-8.984375,-38.28125,3,79709,good
1,-8.984375,-38.28125,3,6662,good
1,-8.984375,-38.28125,3,68763,good
1,-8.984375,-38.28125,3,55993,crash
1,-8.984375,-38.28125,3,30858,good
1,-8.984375,-38.28125,3,66850,good
1,-8.984375,-38.28125,3,1668,good
1,-8.984375,-38.28125,3,13159,crash
1,-8.984375,-38.28125,3,48364,good
1,-8.984375,-38.28125,3,19447,crash
1,-8.984375,-38.28125,3,61182,crash
1,-8.984375,-38.28125,3,46199,crash
1,-8.984375,-38.28125,3,17475,good
1,-8.984375,-38.28125,3,89307,good
1,-8.984375,-38.28125,3,45192,crash
1,-8.984375,-38.28125,3,29702,good
1,-8.984375,-38.28125,3,87450,good
1,-8.984375,-38.28125,3,37160,good
1,-8.984375,-38.28125,3,77426,good
1,-8.984375,-38.28125,3,12172,good
1,-8.984375,-38.28125,3,33712,good
1,-8.984375,-38.28125,3,17502,good
1,-8.984375,-38.28125,3,16431,good
1,-8.984375,-38.28125,3,23387,good
1,-8.984375,-38.28125,3,78188,good
1,-8.984375,-38.28125,3,13696,good
1,-8.984375,-38.28125,3,7401,good
1,-8.984375,-38.28125,3,71666,good
1,-8.984375,-38.28125,3,84109,good
1,-8.984375,-38.28125,3,18574,good
1,-8.984375,-38.28125,3,79962,good
1,-8.984375,-38.28125,3,67051,crash
1,-8.984375,-38.28125,3,3415,good
1,-8.984375,-38.28125,3,60549,crash
1,-8.984375,-38.28125,3,46702,good
1,-8.984375,-38.28125,3,49953,good
1,-8.984375,-38.28125,3,75768,good
1,-8.984375,-38.28125,3,74850,good
